4523,102,707,516,1932
4523,101,702,381,1844
4523,100,729,302,1902
4523,99,600,452,1352
4527,106,10,509,1418
4527,105,10,497,1421
4527,104,10,532,1377
4527,103,22,565,1334
4527,102,29,568,1262
4527,101,60,568,971
4527,100,68,577,818
4527,99,66,528,706
4528,106,0,1890,1886
4528,105,0,1698,1661
4528,104,0,1759,1684
4528,103,0,1568,1535
4528,102,0,1084,1338
4528,101,0,958,1192
4528,100,0,995,1140
4528,99,0,948,1012
4530,106,36,10,314
4530,105,20,0,327
4530,104,20,67,240
4530,103,174,142,269
4530,102,169,155,333
4530,101,20,331,483
4530,100,28,449,700
4530,99,48,517,727
4533,106,521,1397,2503
4533,105,521,1551,2582
4533,104,508,1543,2652
4533,103,291,1529,2653
4533,102,297,1463,2216
4533,101,98,991,2062
4533,100,68,944,2120
4533,99,62,825,1952
4534,106,27,683,1032
4534,105,34,674,980
4534,104,2,658,958
4534,103,2,726,960
4534,102,2,733,790
4534,101,2,686,641
4534,100,2,656,706
4534,99,2,607,749
4535,106,10,1205,2553
4535,105,12,1312,2551
4535,104,0,1471,2514
4535,103,0,1599,2464
4535,102,0,1694,2339
4535,101,0,1786,2249
4535,100,0,1666,2242
4535,99,0,1336,1960
4543,106,0,829,1470
4543,105,0,844,1501
4543,104,0,871,1378
4543,103,0,851,1313
4543,102,0,824,1133
4543,101,0,792,1005
4549,106,12,473,1317
4549,105,13,496,1243
4549,104,13,424,1212
4549,103,0,383,1228
4549,102,0,385,783
4549,101,0,346,714
4549,100,0,330,670
4550,106,24,299,698
4550,105,25,154,708
4550,104,28,147,631
4550,103,7,139,575
4550,102,23,118,551
4550,101,13,123,516
4550,100,7,125,360
6122,106,120,163,967
6122,105,122,165,948
6122,104,128,171,967
6122,103,139,175,992
6122,102,185,179,1000
6122,101,249,184,1148
6122,100,289,190,1185
6122,99,115,41,982
6603,106,257,1076,2176
6603,105,267,1037,1912
6603,104,265,1045,1901
6603,103,305,1142,1953
6603,102,398,1190,1842
6603,101,136,1222,1746
6603,100,0,1159,1818
6603,99,9,1042,1445
6609,106,0,749,1959
6609,105,0,766,1857
6609,104,0,796,1904
6609,103,0,792,1856
6609,102,0,708,1656
6609,101,0,742,1504
6609,100,0,727,1460
6609,99,0,645,1146
8027,106,0,389,1149
8027,105,0,402,715
8027,104,0,388,903
8027,103,0,367,815
8027,102,0,260,584
8027,101,0,234,463
8027,100,0,222,385
8027,99,0,220,333
8083,106,12,739,1158
8083,105,12,762,1159
8083,104,12,789,1067
8083,103,12,734,1016
8083,102,14,682,883
8107,106,750,586,1802
8107,105,519,941,1352
8107,104,509,576,1797
8107,103,465,575,1852
8107,102,427,1553,1480
8107,101,356,2379,2387
8107,100,252,2718,2746
8107,99,232,2530,2773
8255,106,738,1678,3373
8255,105,0,1635,3185
8255,104,131,1741,3051
8255,103,0,1864,2920
8255,102,0,1740,2858
8255,101,374,1634,2247
8255,100,291,1429,2319
8255,99,276,1166,1690
9951,106,2,1741,2508
9951,105,3,1392,2310
9951,104,0,1413,2056
9951,103,3,1391,1820
9951,102,0,1149,1585
9951,101,0,740,1214
9951,100,0,743,1072
9951,99,0,475,928
2061,106,0,189,656
2061,105,0,195,626
2061,104,0,189,622
2061,103,0,203,711
2061,102,0,198,435
2061,101,0,192,492
2061,100,0,210,503
2061,99,15,160,517
4609,106,45,162,365
4609,105,47,181,447
4609,104,38,214,460
4609,103,44,213,479
4609,102,44,198,498
4609,101,0,169,523
4609,100,0,156,585
4609,99,0,126,590
1742,106,161,237,572
1742,105,0,370,561
1742,104,0,420,636
1742,103,0,413,752
1742,102,168,450,828
1742,101,170,453,863
1742,100,175,472,851
1742,99,264,347,838
1787,106,16,609,1134
1787,105,26,555,1133
1787,104,0,571,1110
1787,103,1,575,1100
1787,102,1,591,1126
1787,101,2,584,1156
1787,100,1,599,1151
1787,99,2,570,1082
4702,106,1423,83,1483
4702,105,2179,85,2269
4702,104,2998,89,2893
4702,103,3003,91,2708
4702,102,2788,68,2485
4702,101,250,67,2447
4702,100,242,66,566
4702,99,247,76,363
4706,106,5,244,1417
4706,105,5,258,1406
4706,104,5,264,1345
4706,103,5,287,1332
4706,102,5,323,1324
4706,101,0,361,1316
4706,100,0,417,1321
4706,99,4,445,1277
4707,106,5074,1187,4244
4707,105,4400,1262,3729
4707,104,4255,1330,3490
4707,103,4436,1433,3713
4707,102,25559,5038,33208
4707,101,30019,5046,30082
4707,100,16305,5152,27485
4707,99,14362,5130,21979
4711,106,0,372,1137
4711,105,0,386,1162
4711,104,0,409,1101
4711,103,0,423,1093
4711,102,0,455,1129
4711,101,0,477,1130
4711,100,0,493,1145
4711,99,0,383,1086
4714,106,803,269,1332
4714,105,392,215,1034
4714,104,331,220,856
4714,103,311,226,828
4714,102,237,231,619
4714,101,88,237,551
4714,100,39,252,613
4714,99,147,252,707
4716,106,2,548,894
4716,105,2,379,890
4716,104,2,367,888
4716,103,2,372,867
4716,102,2,372,837
4716,101,2,357,829
4716,100,2,342,787
4716,99,2,338,727
4721,106,191,352,1182
4721,105,111,354,1098
4721,104,115,415,1098
4721,103,116,511,1105
4721,102,59,578,1039
4721,101,0,727,1014
4721,100,0,764,1087
4721,99,0,761,1071
4741,106,0,697,953
4741,105,0,722,736
4741,104,0,613,739
4741,103,0,453,701
4741,102,22,296,504
4741,101,25,154,420
4741,100,0,119,341
4741,99,0,140,338
4754,106,0,12,265
4754,105,0,12,259
4754,104,0,12,182
4754,103,0,11,167
4754,102,0,12,147
6506,106,49,1007,1209
6506,105,40,1038,1190
6506,104,35,1083,1052
6506,103,10,793,831
6506,102,12,791,783
6506,101,10,838,764
6506,100,10,886,769
6506,99,16,847,709
6509,106,12,2323,2670
6509,105,12,2455,2481
6509,104,15,2314,2659
6509,103,18,2529,2689
6509,102,19,2574,2608
6509,101,10,2401,2627
6509,100,10,2254,2697
6509,99,10,2245,2582
1565,106,0,3709,5392
1565,105,0,2264,5177
1565,104,0,2476,4594
1565,103,0,2737,4337
1565,102,0,2809,3885
1565,101,0,2280,3240
1565,100,0,1508,2817
1565,99,0,1448,2467
1593,106,57,239,806
1593,105,17,252,795
1593,104,8,270,811
1593,103,8,285,707
1593,102,15,294,681
1593,101,29,286,658
1593,100,31,276,599
1593,99,23,114,604
1752,106,85,1964,2143
1752,105,65,1928,2123
1752,104,42,1818,1994
1752,103,32,1726,1441
1752,102,8,1791,1426
1752,95,6,563,635
1752,94,6,550,551
1752,89,8,635,464
1777,106,17,664,996
1777,105,17,511,1028
1777,104,14,365,969
1777,103,14,318,911
1777,102,16,304,525
1781,106,42,134,393
1781,105,45,146,459
1781,104,45,155,551
1781,103,56,145,619
1781,102,48,159,683
1781,101,0,166,565
1781,100,0,172,416
1781,99,16,181,417
1784,106,0,535,1372
1784,105,4,553,1378
1784,104,27,564,1397
1784,103,379,578,1433
1784,102,43,601,1453
1784,101,341,627,1474
1784,100,215,637,1408
1784,99,251,631,983
1788,106,60,420,1625
1788,105,58,326,1558
1788,104,58,345,1526
1788,103,125,344,1523
1788,102,130,338,1481
1788,101,89,350,1410
1788,100,62,343,1356
1788,99,42,354,910
1795,106,11,1885,7697
1795,105,20,1954,8361
1795,104,20,2075,8731
1795,103,53,1993,8802
1795,102,84,632,1456
1795,101,18,505,637
1795,100,29,489,596
1795,99,38,343,647
1799,106,11,286,1103
1799,105,0,306,1076
1799,104,30,182,927
1799,103,34,44,618
1799,102,0,83,204
1799,101,0,105,206
1799,100,0,118,323
1799,99,0,119,395
1813,106,166,380,1011
1813,105,190,419,1099
1813,104,205,392,1020
1813,103,172,430,973
1813,102,165,488,968
1813,101,144,539,736
1813,100,157,593,664
1813,99,144,536,653
3118,106,3,147,522
3118,105,6,147,515
3118,104,6,153,525
3118,103,6,162,510
3118,102,6,170,488
3176,106,20,2354,3180
3176,105,28,2375,3538
3176,104,77,1913,3464
3176,103,70,1487,3659
3176,102,92,570,3067
3176,101,93,180,2054
3176,100,88,88,916
3176,99,114,78,808
3205,106,0,121,965
3205,105,0,127,1212
3205,104,0,116,715
3205,103,0,116,272
3205,102,0,117,262
3205,101,0,6,265
3205,100,0,8,254
3205,99,0,8,100
3218,106,0,731,1583
3218,105,0,772,1160
3218,104,0,813,1150
3218,103,0,645,1141
3218,102,8,525,1099
3218,101,0,511,1018
3218,100,0,498,1139
3218,99,0,460,664
4102,106,76,234,429
4102,105,76,260,454
4102,104,74,313,520
4102,103,74,347,570
4102,102,74,395,638
4103,106,10,314,3594
4103,105,11,364,3587
4103,104,13,339,3450
4103,103,17,313,3216
4103,102,23,352,3037
4103,101,15,322,2801
4103,100,15,358,2770
4103,99,17,351,2642
4105,106,1400,2548,6112
4105,105,1625,2586,6010
4105,104,1515,2296,5695
4105,103,1920,2302,4632
4105,102,1817,1880,4328
4105,101,1095,2092,4436
4105,100,777,1937,3411
4105,99,264,1278,2649
4107,106,0,959,2137
4107,105,0,988,2077
4107,104,0,944,1898
4107,103,1,924,1882
4107,102,1,711,1616
4107,101,1,686,1284
4107,100,2,733,1241
4107,99,3,754,1243
4109,106,158,719,700
4109,105,278,766,963
4109,104,252,778,983
4109,103,278,507,957
4109,102,29,560,893
4109,101,25,604,739
4109,100,20,590,729
4109,99,21,571,659
4111,106,63,793,1054
4111,105,65,811,1020
4111,104,66,790,999
4111,103,68,816,990
4111,102,69,766,936
4111,101,7,607,865
4111,100,7,571,814
4111,99,11,584,807
4114,106,819,3914,3965
4114,105,612,3684,4353
4114,104,512,2229,3014
4114,103,476,2132,3160
4114,102,301,1037,2194
4114,101,184,769,1163
4114,100,114,721,1222
4114,99,134,706,1274
4116,106,11,758,1067
4116,105,16,685,1003
4116,104,0,529,1026
4116,103,0,402,623
4116,102,0,451,539
4116,101,0,214,517
4116,100,0,168,501
4116,99,0,170,504
4120,106,192,2393,4098
4120,105,257,1940,3916
4120,104,248,1718,3384
4120,103,327,1595,3418
4120,102,479,1498,3517
4120,101,337,1514,3058
4120,100,125,1484,2823
4120,99,89,1284,2494
4121,106,0,584,1352
4121,105,0,616,1337
4121,104,6,705,1383
4121,103,16,690,1466
4121,102,16,659,1361
4121,101,19,629,1121
4121,100,19,622,1100
4121,99,9,650,1089
4123,106,3649,9062,16869
4123,105,2597,5359,15823
4123,104,2079,4401,14884
4123,103,4869,779,6936
4123,102,1018,733,5013
4123,101,720,696,3470
4123,100,676,595,2214
4123,99,282,385,2183
4126,106,93,2515,2260
4126,105,93,2081,2190
4126,104,94,1389,2022
4126,103,0,1018,1843
4126,102,0,784,1683
4126,97,0,364,724
4126,96,0,295,636
4126,95,0,268,589
4127,106,0,473,556
4127,105,0,776,765
4127,104,0,791,832
4127,103,2,732,816
4127,102,2,720,800
4127,101,0,720,756
4127,100,0,737,719
4127,99,0,751,722
4128,106,3990,988,8301
4128,105,3510,1065,8412
4128,104,3742,1143,8944
4128,103,3346,1182,9099
4128,102,1970,1220,8705
4128,101,1584,824,6319
4128,100,618,731,6234
4128,99,264,399,5039
4129,106,419,1360,2218
4129,105,424,927,1802
4129,104,9,662,1773
4129,103,20,764,1011
4129,102,19,677,851
4129,101,2,489,635
4129,100,0,372,656
4129,99,0,274,623
4130,106,578,432,1600
4130,105,1286,433,2249
4130,104,1117,423,2124
4130,103,354,381,1199
4130,102,136,334,1024
4130,99,18,347,759
4130,98,1,346,724
4130,97,36,347,697
4131,106,5,77,118
4131,105,2,83,139
4131,104,2,87,167
4131,103,2,92,184
4131,102,2,98,206
4138,106,240,68,1409
4138,105,278,59,1418
4138,104,320,71,1423
4138,103,306,106,1212
4138,102,135,154,1097
4138,101,53,110,1046
4138,100,53,120,977
4138,99,30,121,929
4139,106,0,274,532
4139,105,0,303,482
4139,104,46,323,608
4139,103,31,279,690
4139,102,53,259,645
4139,101,0,161,626
4139,100,0,80,375
4139,99,0,67,152
4147,106,164,315,4292
4147,105,10,19,4714
4147,104,0,16,4900
4147,103,0,16,1830
4147,102,0,3,658
4147,101,0,5,645
4147,100,0,4,839
4147,99,0,5,1041
4152,106,0,154,987
4152,105,0,179,1804
4152,104,0,222,2485
4152,103,0,207,3071
4152,102,0,184,3588
4152,101,9,129,900
4152,100,12,94,351
4152,99,15,91,48
4153,106,30,240,807
4153,105,0,252,963
4153,104,0,253,1037
4153,103,0,255,479
4153,102,0,254,376
4154,106,0,33,184
4154,105,0,37,222
4154,104,0,69,222
4154,103,0,78,294
4154,102,0,73,330
4154,101,0,72,371
4154,100,0,69,340
4154,99,0,71,132
4157,106,377,19,1424
4157,105,0,12,676
4157,104,0,12,442
4157,103,0,13,852
4157,102,0,13,154
4157,101,0,12,373
4157,100,0,14,513
4157,99,0,12,-4289
4160,106,1,19,313
4160,105,5,23,303
4160,104,19,12,312
4160,103,175,11,322
4160,102,0,12,346
4160,101,0,15,382
4160,100,0,17,295
4160,99,0,17,97
4161,106,72,543,887
4161,105,49,527,1038
4161,104,46,479,1040
4161,103,28,315,809
4161,102,2,187,613
4161,101,3,180,376
4161,100,7,162,365
4161,99,0,112,342
4162,106,0,7,3911
4162,105,0,10,3799
4162,104,0,12,3159
4162,103,0,0,2927
4162,102,0,0,2718
4163,106,86,854,1433
4163,105,88,867,1536
4163,104,34,869,1377
4163,103,34,857,1291
4163,102,37,786,1143
4163,101,16,799,1069
4163,100,16,858,749
4163,99,16,470,512
4167,106,0,1864,2163
4167,105,0,1894,2119
4167,104,0,2025,1592
4167,103,0,2029,1293
4167,102,0,1849,1394
4168,106,51,1171,1841
4168,105,23,1023,1986
4168,104,75,926,2117
4168,103,103,90,2219
4168,102,46,67,2314
4173,106,67,7,1055
4173,105,67,21,1073
4173,104,67,34,1060
4173,103,67,49,1081
4173,102,67,43,1092
4173,101,67,58,489
4173,100,67,49,472
4174,106,10,235,5060
4174,105,2139,227,6161
4174,104,4785,75,7184
4174,103,423,45,1444
4174,102,523,33,1929
4175,106,60,1305,877
4175,105,92,654,656
4175,104,11,460,672
4175,103,17,457,632
4175,102,16,476,385
4175,101,0,460,298
4175,100,1,178,269
4175,99,0,155,243
4180,106,155,1163,5717
4180,105,0,925,6610
4180,104,0,1266,6630
4180,103,332,1111,3834
4180,102,0,837,4241
4180,101,0,454,1358
4180,100,0,415,573
4183,106,0,73,284
4183,105,0,65,243
4183,104,0,70,222
4183,103,0,80,186
4183,102,0,87,220
4188,106,21,4,619
4188,105,16,5,677
4188,104,16,2,375
4188,103,16,1,250
4188,102,0,1,292
4192,106,103,18,721
4192,105,90,14,966
4192,104,238,18,843
4192,103,110,24,897
4192,102,87,22,549
4198,106,13,118,465
4198,105,22,231,888
4198,104,425,245,1371
4198,103,30,230,2308
4198,102,0,136,1256
4198,101,0,39,68
4198,100,0,40,-234
4726,106,87,364,1144
4726,105,50,315,1316
4726,104,30,200,1454
4726,103,0,175,1637
4726,102,0,92,1706
4728,106,139,8,573
4728,105,79,9,555
4728,104,0,90,558
4728,103,6,91,659
4728,102,5,95,670
4728,101,6,98,645
4728,100,0,91,553
4728,99,0,92,492
4735,106,71,260,445
4735,105,68,166,449
4735,104,26,167,424
4735,103,38,155,341
4735,102,97,155,319
4735,101,25,158,314
4735,100,12,169,347
4735,99,15,157,342
4736,106,1049,1370,3179
4736,105,432,1387,3076
4736,104,89,1250,2914
4736,103,43,1188,2489
4736,102,43,1264,2113
4736,101,16,1352,1960
4736,100,18,1255,2055
4736,99,9,1288,2267
4743,106,631,456,2495
4743,105,665,175,2524
4743,104,769,24,2766
4743,103,681,12,1935
4743,102,815,90,1966
4745,106,8,426,1664
4745,105,92,394,1584
4745,104,161,338,1757
4745,103,158,226,1636
4745,102,149,220,1257
4745,101,0,194,776
4745,100,0,213,644
4745,99,0,109,534
4747,106,23,375,835
4747,105,17,382,832
4747,104,17,214,822
4747,103,17,218,635
4747,102,2,215,584
4911,106,0,411,764
4911,105,0,416,805
4911,104,0,331,820
4911,103,0,170,837
4911,102,0,12,823
6130,106,225,31,284
6130,105,22,26,298
6130,104,21,41,306
6130,103,15,59,364
6130,102,9,69,324
6130,101,0,115,508
6130,97,0,5,10
6130,96,7,68,116
6242,106,0,342,446
6242,105,0,358,341
6242,104,0,373,280
6242,103,0,13,227
6242,102,1,5,24
6242,101,15,7,85
6242,100,16,7,123
6242,99,2,5,104
6446,106,0,245,3457
6446,105,0,288,4270
6446,104,0,340,690
6446,103,1,370,1469
6446,102,0,239,2130
6461,106,0,1644,1355
6461,105,0,1460,1590
6461,104,0,1261,1268
6461,103,0,1194,1367
6461,102,0,227,863
6469,106,3,282,807
6469,105,3,214,736
6469,104,3,158,541
6469,103,0,99,484
6469,102,0,59,287
6472,106,0,414,632
6472,105,0,416,474
6472,104,0,411,468
6472,103,0,790,446
6472,102,0,405,318
6492,106,0,6,1568
6492,105,0,2,512
6492,104,0,1,731
6492,103,0,2,904
6492,102,59,0,812
6496,106,0,150,1340
6496,105,0,165,1247
6496,104,0,166,822
6496,103,0,181,751
6496,102,0,188,717
6496,101,0,162,629
6497,106,0,13,1053
6497,105,0,12,1345
6497,104,0,3,-1237
6497,103,0,3,-70
6499,106,0,185,1533
6499,105,0,26,1676
6499,104,0,8,875
6499,103,0,10,332
6499,102,0,4,401
6499,101,0,0,26
6523,106,0,35,1872
6523,105,0,15,2050
6523,104,0,10,956
6523,103,0,10,898
6523,102,0,5,474
6535,106,0,15,692
6535,105,0,20,872
6535,104,0,23,548
6535,103,0,21,706
6535,102,0,4,534
6554,106,0,638,2260
6554,105,0,638,2283
6554,104,0,601,1651
6554,103,13,451,-1358
6554,102,12,531,-999
6554,101,0,647,-738
6554,100,0,699,-435
6569,106,39,21,870
6569,105,0,19,886
6569,104,0,20,317
6569,103,0,20,236
6569,102,0,18,157
6569,101,0,14,114
6574,106,0,24,654
6574,105,0,6,387
6574,104,0,6,279
6574,103,0,5,123
6574,102,0,7,50
6615,106,0,74,299
6615,105,0,58,290
6615,104,0,47,145
6615,103,0,45,79
6615,102,0,30,37
8279,106,10,478,764
8279,105,10,412,637
8279,104,10,410,401
8279,103,10,167,287
8279,102,10,129,257
8279,101,10,124,242
8279,100,10,119,225
8403,106,766,397,2047
8403,105,770,317,1966
8403,104,520,305,1881
8403,103,406,284,1326
8403,102,222,214,1181
8403,101,176,300,1225
8403,100,143,307,915
8403,99,58,295,741
8406,106,0,5842,10264
8406,105,0,4546,10115
8406,104,0,4338,9980
8406,103,0,4123,9235
8406,102,0,3271,8077
8406,101,0,1820,5910
8406,100,0,1647,3216
8406,99,0,1100,2014
8409,106,39,198,335
8409,105,45,207,374
8409,104,68,218,459
8409,103,0,136,458
8409,102,0,105,280
8409,101,0,105,208
8409,100,1,108,247
8409,99,1,111,239
8432,106,239,19,1147
8432,105,468,22,1450
8432,104,456,23,1362
8432,103,156,24,1005
8432,102,90,23,1038
8436,106,4,1683,3418
8436,105,14,1285,2782
8436,104,10,1064,2255
8436,103,13,573,1710
8436,102,9,490,1216
8436,101,12,426,638
8436,100,12,422,500
8436,99,9,153,217
8908,106,0,3006,2018
8908,105,0,2657,1837
8908,104,0,2437,1719
8908,103,0,2089,1612
8908,102,0,1920,1437
8917,106,108,1790,1898
8917,105,109,1605,1838
8917,104,94,1470,1793
8917,103,94,1410,1770
8917,102,95,1376,1752
8917,101,13,1342,1820
8917,100,0,1385,1761
8917,99,0,1453,1684
8927,106,208,2965,2113
8927,105,136,2904,2037
8927,104,49,2706,1983
8927,103,83,1612,1386
8927,102,90,1354,1222
8927,99,74,1408,1242
8927,98,53,1427,1196
8927,97,53,1430,1012
8931,106,514,1418,1807
8931,105,388,1537,1677
8931,104,392,1605,1633
8931,103,407,1380,1615
8931,102,392,1321,1574
8931,101,352,1396,1518
8931,100,339,1315,1454
8931,99,308,1264,1472
2035,106,11184,3748,6160
2035,105,11075,3756,6009
2035,104,11006,3852,5530
2035,103,10582,4124,7208
2035,102,10605,4247,7006
2035,101,143,4394,8450
2035,100,142,4487,8533
2035,99,204,4583,7889
2063,106,0,596,692
2063,105,0,589,629
2063,104,0,566,612
2063,103,0,559,613
2063,102,0,531,579
2063,101,0,421,582
2064,106,267,1335,1473
2064,105,270,1265,1510
2064,104,267,1029,1437
2064,103,267,771,1483
2064,102,267,805,1231
2065,106,244,608,1068
2065,105,339,629,1094
2065,104,161,604,862
2065,103,70,513,766
2065,102,46,409,783
2065,99,6,484,745
2065,98,0,516,872
5009,106,75,10024,9055
5009,105,72,10526,9794
5009,104,1,11198,10049
5009,103,30,11499,9750
5009,102,30,11200,9018
5009,101,0,11595,9256
5009,100,0,10505,8726
5009,99,0,8624,6202
5011,106,0,534,523
5011,105,0,507,591
