4406,102,0.00,0.00
4406,101,0.00,0.00
4406,100,0.50,0.00
4406,99,0.20,0.00
4406,98,0.00,0.00
4406,97,0.00,0.00
4413,106,0.00,0.00
4413,105,0.00,0.00
4413,104,0.00,0.00
4413,103,0.00,0.00
4413,102,0.00,0.00
4413,101,0.00,0.00
4413,100,0.00,0.00
4413,99,0.00,0.00
4413,98,0.00,0.00
4413,97,0.00,0.00
4417,106,1.80,0.00
4417,105,2.20,0.20
4417,104,1.80,0.00
4417,103,1.00,0.30
4417,102,0.50,0.40
4417,101,0.90,0.80
4417,100,0.50,0.40
4417,99,0.60,0.50
4417,98,0.30,0.30
4417,97,0.00,0.50
4419,106,0.00,0.00
4419,105,0.00,0.00
4419,104,0.00,0.00
4419,103,0.00,0.00
4419,102,0.00,0.00
4419,101,0.00,0.00
4419,100,0.00,0.00
4419,99,0.00,0.00
4419,98,0.00,0.00
4419,97,0.00,0.00
4420,106,1.20,0.00
4420,105,1.20,0.00
4420,104,1.50,0.00
4420,103,1.00,0.00
4420,102,1.00,0.00
4420,101,1.00,0.00
4420,100,1.35,0.00
4420,99,1.70,0.00
4420,98,1.10,0.00
4420,97,1.00,0.00
4429,106,0.00,0.00
4429,105,0.50,0.00
4429,104,0.50,0.00
4429,103,0.50,0.00
4429,102,0.50,0.00
4429,101,0.50,0.00
4429,100,3.20,0.00
4429,99,3.20,0.00
4429,98,2.00,1.00
4429,96,0.00,0.00
4432,106,0.93,0.00
4432,105,2.40,0.00
4432,104,4.00,0.00
4432,103,4.00,0.50
4432,102,3.00,1.00
4432,101,3.50,0.00
4432,100,1.80,0.00
4433,106,0.50,0.00
4433,105,1.02,0.00
4433,104,1.00,0.00
4433,103,0.80,0.00
4433,102,1.60,0.00
4433,101,0.85,0.80
1566,106,0.75,0.00
1566,105,0.65,0.00
1566,104,1.50,0.00
1566,103,0.50,0.00
1566,102,0.00,0.00
1566,101,0.37,0.00
1566,100,0.80,0.00
1566,99,0.50,0.00
1566,98,1.00,0.00
1566,97,0.00,0.00
1570,106,0.80,0.00
1570,105,0.50,0.00
1570,104,0.50,0.00
1570,103,0.00,0.00
1570,102,0.00,0.00
1570,101,0.00,0.00
1570,100,0.00,0.00
1570,99,0.00,0.00
1570,98,0.00,0.00
1570,97,0.00,0.00
1580,106,8.00,0.35
1580,105,8.50,0.00
1580,104,7.00,0.00
1580,103,8.50,0.20
1580,102,7.50,0.60
1580,101,7.00,0.50
1580,100,7.00,0.50
1580,99,7.00,0.50
1580,98,5.50,0.50
1580,97,2.50,0.50
1586,106,0.20,0.10
1586,105,0.00,0.00
1586,104,0.00,0.93
1586,103,1.06,0.00
1586,102,1.00,0.00
1586,101,1.00,0.00
1586,100,0.50,0.00
1586,99,0.80,0.50
1586,98,1.48,0.00
1586,97,1.50,0.00
1591,105,0.00,1.00
1591,104,0.00,0.00
1591,103,0.00,1.20
1591,102,0.00,1.50
1591,101,0.00,1.50
1591,100,1.00,0.00
1591,99,0.00,1.00
1591,98,0.00,1.30
1597,105,1.00,0.00
1597,104,0.50,0.50
1597,103,0.50,0.00
1597,102,0.20,0.50
1597,101,0.30,0.50
1597,100,1.00,1.00
1597,99,0.50,0.80
1599,106,1.00,0.00
1599,105,2.00,2.00
1599,104,3.00,1.50
1599,103,1.95,0.00
1599,102,1.30,1.50
1599,101,3.40,0.00
1599,100,3.00,0.00
2066,105,5.00,0.00
2066,104,6.00,0.00
2066,103,5.50,0.00
2066,102,4.50,0.50
2066,101,1.50,0.00
2066,100,1.00,0.00
2067,106,0.00,0.00
2067,105,0.00,0.00
2067,104,0.00,0.00
2067,103,0.32,0.68
2067,102,1.00,0.00
2067,101,0.50,1.50
2230,106,0.00,0.00
2230,105,0.20,0.00
2230,104,0.60,0.00
2230,103,0.80,0.00
2230,102,0.60,0.00
2230,101,0.90,0.00
2230,100,0.70,0.00
2230,99,0.20,0.00
2230,98,0.15,0.20
2230,97,0.20,0.51
2233,105,5.00,0.00
2233,104,3.00,0.00
2233,103,4.75,0.00
2233,102,5.00,0.00
2233,101,2.50,1.00
2233,100,4.00,0.00
2233,99,2.00,1.00
2235,106,3.50,0.00
2235,105,4.00,0.00
2235,104,5.00,0.00
2235,103,4.00,0.00
2235,102,2.00,0.00
2235,101,1.50,0.00
2235,100,1.00,0.00
2235,99,0.00,0.60
3162,106,0.00,0.00
3162,105,0.00,0.00
3162,104,0.00,0.00
3162,103,0.00,0.00
3162,102,0.00,0.00
3162,101,0.06,0.00
3162,100,0.16,0.00
3162,99,0.22,0.28
3162,98,0.36,0.20
3162,97,0.30,1.02
3226,106,2.00,0.00
3226,105,2.00,0.00
3226,104,2.00,0.00
3226,103,0.00,0.00
3226,102,0.00,0.00
3226,101,0.00,0.00
3226,100,0.00,0.00
3226,99,0.00,0.00
3226,98,0.00,0.00
3226,97,0.00,0.00
3379,106,0.00,0.00
3379,105,0.00,0.00
3379,104,0.00,0.00
3379,103,0.60,0.50
3379,102,0.50,0.50
3379,101,2.20,0.50
3379,100,3.50,0.50
3379,99,1.00,1.00
3379,98,0.70,0.70
3379,97,0.00,0.00
3426,106,1.00,2.00
3426,105,2.50,0.00
3426,104,2.00,0.00
3426,103,2.20,0.00
4502,106,1.25,0.50
4502,105,0.05,0.45
4502,104,0.00,0.00
4502,103,0.00,0.00
4502,102,0.00,0.00
4502,101,0.00,0.00
4502,100,0.00,0.00
4502,99,0.00,0.00
4502,98,0.00,0.00
4502,97,0.00,0.00
4503,106,0.00,0.00
4503,105,0.00,0.00
4503,104,0.00,0.00
4503,103,0.00,0.00
4503,102,0.00,0.00
4503,101,0.00,0.00
4503,100,0.00,0.00
4503,99,0.00,0.00
4503,98,0.00,0.00
4503,97,0.00,0.00
4506,106,3.10,0.00
4506,105,2.20,0.00
4506,104,1.70,0.00
4506,103,1.50,0.00
4506,102,1.00,0.00
4506,101,1.00,0.00
4506,100,1.00,0.00
4506,99,1.00,0.00
4506,98,0.50,0.00
4506,97,0.50,0.00
4510,106,0.55,0.00
4510,105,0.70,0.00
4510,104,0.80,0.00
4510,103,1.20,0.00
4510,102,0.60,0.40
4510,101,0.20,0.30
4510,100,0.50,0.30
4510,99,0.00,0.00
4510,98,0.00,0.00
4510,97,0.00,0.00
4513,106,0.00,0.00
4513,105,0.00,0.00
4513,104,0.50,0.00
4513,103,0.00,0.00
4513,102,0.00,0.00
4513,101,0.00,0.00
4513,100,0.00,0.00
4513,99,0.00,0.00
4513,98,0.00,0.00
4513,97,0.50,0.00
4523,106,0.10,0.00
4523,105,0.20,0.00
4523,104,0.20,0.00
4523,103,0.30,0.00
4523,102,0.20,0.00
4523,101,0.20,0.00
4523,100,0.70,0.00
4523,99,0.50,0.00
4523,98,0.30,0.00
4523,97,0.00,0.00
4527,106,2.00,0.00
4527,105,2.20,0.00
4527,104,1.80,0.00
4527,103,1.80,0.00
4527,102,1.70,0.00
4527,101,1.34,0.00
4527,100,0.59,0.49
4527,99,0.20,0.20
4527,98,0.20,0.00
4527,97,0.50,0.50
4528,106,2.20,0.00
4528,105,1.70,0.00
4528,104,2.00,0.00
4528,103,1.50,0.00
4528,102,0.70,0.50
4528,101,0.60,0.40
4528,100,1.00,0.50
4528,99,0.70,0.30
4528,98,0.30,0.20
4528,97,0.20,0.80
4530,106,0.00,0.00
4530,105,0.00,0.00
4530,104,0.00,0.00
4530,103,0.00,0.00
4530,102,0.00,0.00
4530,101,0.00,0.00
4530,100,0.00,0.00
4530,99,0.00,0.00
4530,98,0.00,0.00
4530,97,0.00,0.00
4533,106,0.45,0.00
4533,105,0.60,0.00
4533,104,0.50,0.00
4533,103,0.60,0.00
4533,102,0.30,0.00
4533,101,0.50,0.00
4533,100,0.86,0.00
4533,99,0.60,0.00
4533,98,0.00,0.00
4533,97,0.30,0.30
4534,106,0.30,0.20
4534,105,0.51,0.71
4534,104,0.49,0.00
4534,103,0.60,0.00
4534,102,0.00,0.00
4534,101,0.00,0.00
4534,100,0.00,0.00
4534,99,0.50,0.00
4534,98,0.00,0.00
4534,97,0.00,0.00
4535,106,2.15,0.00
4535,105,2.25,0.00
4535,104,2.25,0.00
4535,103,2.50,0.00
4535,102,2.00,0.00
4535,101,2.00,0.00
4535,100,2.50,0.50
4535,99,2.50,0.00
4535,98,2.00,0.00
4535,97,2.00,0.30
4543,106,0.00,0.00
4543,105,0.40,0.00
4543,104,1.20,0.00
4543,103,1.00,0.50
4543,102,0.30,1.20
4543,101,0.10,0.00
4549,106,4.00,0.00
4549,105,3.00,0.50
4549,104,2.80,0.20
4549,103,3.80,0.20
4549,102,3.00,0.50
4549,101,3.50,0.50
4550,106,1.30,0.00
4550,105,1.97,0.00
4550,104,1.26,0.00
4550,103,1.25,0.00
4550,102,1.50,0.00
4550,101,1.00,1.00
6122,106,0.00,0.00
6122,105,0.00,0.00
6122,104,0.00,0.00
6122,103,0.00,0.00
6122,102,0.00,0.00
6122,101,0.80,0.00
6122,100,1.00,0.00
6122,99,1.00,0.60
6122,98,1.40,0.30
6122,97,1.03,0.26
6603,106,0.60,0.20
6603,105,0.30,0.40
6603,104,0.10,0.30
6603,103,0.40,0.20
6603,102,0.20,0.20
6603,101,0.11,0.30
6603,100,0.50,0.50
6603,99,0.80,0.70
6603,98,0.00,0.70
6603,97,0.00,0.50
6609,106,1.00,0.20
6609,105,0.60,0.00
6609,104,1.40,0.00
6609,103,2.00,0.00
6609,102,1.50,0.00
6609,101,1.00,0.00
6609,100,1.20,0.30
6609,99,0.80,0.00
6609,98,0.60,0.00
6609,97,0.60,0.00
8027,106,0.00,0.00
8027,105,0.00,0.00
8027,104,0.31,0.00
8027,103,1.20,0.00
8027,102,0.20,0.00
8027,101,0.00,0.00
8027,99,0.00,0.00
8027,96,0.00,0.00
8027,95,0.00,0.00
8027,94,0.00,0.00
8083,106,8.50,0.00
8083,105,8.50,0.00
8083,104,7.80,0.00
8083,103,7.50,0.00
8083,102,5.00,0.00
8083,101,4.00,0.00
8083,100,3.00,0.00
8083,99,2.30,0.00
8083,98,1.60,0.00
8083,97,1.60,0.00
8107,106,7.00,0.00
8107,105,0.00,0.00
8107,104,0.71,0.00
8107,103,0.00,0.00
8107,102,0.00,0.00
8107,101,0.00,0.00
8107,100,0.00,0.00
8107,99,0.85,0.00
8107,98,0.00,0.00
8107,97,0.30,0.70
8255,106,6.00,0.00
8255,105,6.50,0.00
8255,104,6.50,0.00
8255,103,6.00,0.00
8255,102,5.50,0.00
8255,101,3.50,0.00
8255,100,4.00,0.50
8255,99,3.50,1.00
8255,98,3.50,1.00
8255,97,2.50,0.00
9951,106,5.30,0.00
9951,105,5.80,0.00
9951,104,5.50,0.00
9951,103,5.40,0.00
9951,102,5.00,0.00
9951,101,2.00,0.00
9951,100,2.50,0.00
9951,99,2.00,0.00
9951,98,0.30,0.00
9951,97,0.00,0.00
2061,106,0.00,0.00
2061,105,0.00,0.00
2061,104,0.00,0.00
2061,103,0.00,0.00
2061,102,0.00,0.00
2061,101,0.00,0.00
2061,100,0.00,0.20
2061,99,1.00,0.00
2061,98,0.80,0.20
2061,97,0.70,0.00
4609,106,0.00,0.00
4609,105,0.00,0.00
4609,104,0.00,0.00
4609,103,0.00,0.00
4609,102,0.00,0.00
4609,101,0.00,0.00
4609,100,0.00,0.00
4609,99,0.96,0.00
4609,98,1.90,0.00
4609,97,1.80,0.00
1742,106,0.00,0.00
1742,105,0.00,0.00
1742,104,0.00,0.00
1742,103,0.00,0.00
1742,102,0.00,0.00
1742,101,0.00,0.00
1742,100,0.00,0.00
1742,99,0.20,2.80
1742,98,0.13,2.50
1742,97,2.65,2.00
1787,106,1.50,0.00
1787,105,1.73,0.00
1787,104,1.53,0.00
1787,103,1.50,0.00
1787,102,0.99,0.00
1787,101,0.50,0.00
1787,100,0.44,0.00
1787,99,0.69,0.00
1787,98,0.42,0.00
1787,97,0.00,0.00
4702,106,0.00,0.00
4702,105,0.00,0.00
4702,104,0.00,0.00
4702,103,0.00,0.00
4702,102,0.00,0.00
4702,101,0.00,0.00
4702,100,0.00,0.00
4702,99,0.00,0.00
4702,98,0.00,0.00
4702,97,0.00,0.00
4706,106,1.10,0.00
4706,105,1.30,0.00
4706,104,0.90,0.00
4706,103,1.00,0.00
4706,102,1.00,0.00
4706,101,1.00,0.00
4706,100,1.00,0.00
4706,99,1.00,0.00
4706,98,0.70,0.00
4706,97,0.50,0.00
4707,106,0.10,0.90
4707,105,0.10,0.90
4707,104,0.10,0.50
4707,103,0.00,0.00
4707,102,0.00,0.00
4707,101,0.00,0.00
4707,100,0.00,0.00
4707,99,0.00,0.00
4707,98,0.20,0.00
4707,97,0.50,1.00
4711,106,1.20,0.00
4711,105,1.40,0.00
4711,104,0.70,0.00
4711,103,0.60,0.00
4711,102,1.00,0.00
4711,101,0.70,0.00
4711,100,1.00,0.00
4711,99,1.40,0.00
4711,98,1.60,0.00
4711,97,1.00,0.00
4714,106,0.48,0.00
4714,105,0.19,0.19
4714,104,0.49,0.00
4714,103,0.26,0.00
4714,102,0.31,0.31
4714,101,0.00,0.00
4714,100,0.50,0.00
4714,99,1.00,0.00
4714,98,1.00,0.00
4714,97,0.50,0.00
4716,106,0.15,0.10
4716,105,0.20,0.15
4716,104,0.25,0.25
4716,103,0.25,0.25
4716,102,0.25,0.25
4716,101,0.30,0.55
4716,100,0.33,0.70
4716,99,0.20,0.80
4716,98,0.13,0.40
4716,97,0.04,0.20
4721,106,2.40,0.00
4721,105,1.55,0.00
4721,104,1.40,0.00
4721,103,1.30,0.00
4721,102,1.06,0.00
4721,101,0.80,0.00
4721,100,1.60,0.00
4721,99,2.00,0.37
4721,98,0.60,0.40
4721,97,1.20,0.30
4741,106,3.00,0.00
4741,105,3.50,0.00
4741,104,3.98,0.00
4741,103,4.00,1.00
4741,102,1.50,0.80
4741,101,1.80,0.60
4741,100,1.20,1.20
4741,99,2.80,0.60
4741,98,1.50,1.50
4741,97,1.50,1.00
4754,106,2.60,0.00
4754,105,2.60,0.00
4754,104,2.00,0.00
4754,103,1.30,0.00
4754,102,0.04,0.36
4754,101,0.49,0.00
6506,106,1.00,0.30
6506,105,1.50,0.20
6506,104,0.80,0.20
6506,103,0.30,0.30
6506,102,0.40,0.20
6506,101,0.30,0.00
6506,100,0.40,0.20
6506,99,0.60,0.40
6506,98,0.60,0.40
6506,97,0.00,0.00
6509,106,0.40,0.00
6509,105,0.51,0.00
6509,104,0.61,0.00
6509,103,0.41,0.00
6509,102,0.50,0.00
6509,101,0.30,0.00
6509,100,0.10,0.20
6509,99,0.10,0.20
6509,98,0.49,0.49
6509,97,0.00,0.00
1565,106,25.00,0.00
1565,105,27.00,0.00
1565,104,23.50,0.00
1565,103,23.85,0.00
1565,102,22.50,0.00
1565,101,17.50,0.00
1565,100,15.50,0.00
1565,99,14.50,0.00
1565,98,10.50,0.00
1565,97,8.00,0.02
1593,106,3.40,0.00
1593,105,3.00,0.00
1593,104,3.00,0.00
1593,103,2.10,0.00
1593,102,2.20,0.60
1593,101,1.00,0.60
1593,100,1.80,0.00
1593,99,2.00,0.00
1752,106,1.60,0.00
1752,105,1.60,0.00
1752,104,1.19,0.00
1752,103,0.49,0.00
1752,102,0.30,0.70
1752,101,0.30,0.50
1752,100,0.20,0.00
1752,99,0.00,0.00
1752,98,0.20,0.00
1752,97,1.00,0.00
1777,106,1.75,0.00
1777,105,3.50,0.00
1777,104,3.50,0.00
1777,103,3.00,0.00
1777,102,2.00,0.00
1777,101,1.30,0.00
1777,100,1.00,0.50
1777,99,2.30,0.00
1777,98,1.70,0.00
1777,97,0.80,1.00
1781,106,0.00,0.00
1781,105,0.00,0.00
1781,104,0.00,0.00
1781,103,0.00,0.00
1781,102,0.50,0.00
1781,101,0.10,0.00
1781,100,0.00,0.00
1781,99,0.00,0.00
1781,98,0.00,0.00
1781,97,0.00,0.00
1784,106,0.00,0.00
1784,105,0.00,0.00
1784,104,0.41,0.00
1784,103,0.70,0.00
1784,102,1.03,0.00
1784,101,1.15,0.00
1784,100,0.00,0.00
1784,99,0.00,0.00
1784,98,1.88,0.21
1784,97,0.94,0.31
1788,106,6.00,0.00
1788,105,5.00,0.00
1788,104,5.00,0.00
1788,103,5.00,0.00
1788,102,5.00,0.00
1788,101,4.00,0.00
1788,100,3.50,0.00
1788,99,3.50,0.00
1788,98,3.20,0.00
1788,97,3.00,0.00
1795,106,0.00,0.00
1795,105,0.00,0.00
1795,104,0.00,0.00
1795,103,0.00,0.00
1795,102,0.00,0.00
1795,101,0.00,0.00
1795,100,0.00,0.00
1795,99,0.30,0.00
1795,98,0.10,0.60
1795,97,0.20,0.50
1799,106,0.00,0.00
1799,105,0.00,0.00
1799,104,0.00,0.00
1799,103,0.00,0.00
1799,102,0.00,0.00
1799,101,0.00,0.00
1799,100,0.00,0.00
1799,99,0.00,0.00
1799,98,1.00,1.00
1799,97,0.80,1.00
1813,106,1.00,0.00
1813,105,1.00,0.00
1813,104,2.00,0.00
1813,103,1.00,0.00
1813,102,2.00,0.00
1813,101,2.02,0.00
1813,100,1.20,0.00
1813,99,1.50,0.00
1813,98,1.00,0.00
1813,97,0.50,0.00
3118,106,1.90,0.00
3118,105,1.90,0.00
3118,104,2.20,0.00
3118,103,2.00,0.00
3118,102,1.70,0.00
3118,101,1.70,0.00
3118,100,2.00,0.00
3118,99,1.50,0.50
3118,98,1.50,0.00
3118,97,1.80,0.00
3176,106,0.00,0.00
3176,105,0.00,0.00
3176,104,0.00,0.00
3176,103,0.00,0.00
3176,102,0.00,0.00
3176,101,0.00,0.00
3176,100,0.00,0.00
3176,99,0.00,0.00
3176,98,0.00,0.00
3176,97,0.00,0.00
3205,106,1.61,0.00
3205,105,4.00,0.00
3205,104,2.92,0.49
3205,103,0.00,0.00
3205,102,0.00,0.00
3205,101,0.00,0.00
3205,100,0.00,0.00
3205,99,0.00,0.00
3205,98,0.00,0.00
3205,97,0.00,0.00
3218,106,1.20,0.00
3218,105,1.15,0.00
3218,104,1.10,0.00
3218,103,1.05,0.00
3218,102,1.00,0.00
3218,101,0.00,0.00
3218,100,0.33,0.00
3218,99,0.00,0.00
3218,98,0.00,0.00
3218,97,0.00,0.00
4102,106,0.00,0.00
4102,105,0.00,0.00
4102,104,0.00,0.00
4102,103,0.30,0.00
4102,102,0.00,0.00
4102,101,0.30,0.00
4102,100,1.80,0.00
4102,99,1.50,0.50
4102,98,1.00,1.00
4102,97,0.50,0.00
4103,105,4.00,0.00
4103,104,4.00,0.00
4103,103,4.00,0.00
4103,102,4.20,0.00
4103,101,4.00,0.00
4103,100,3.00,0.00
4103,99,3.00,0.00
4103,98,3.00,0.00
4103,97,2.50,0.30
4103,96,2.75,0.05
4105,106,4.50,0.00
4105,105,3.80,0.00
4105,104,3.50,0.00
4105,103,2.50,0.00
4105,102,2.00,0.67
4105,101,1.40,0.89
4105,100,0.30,2.40
4105,99,0.26,2.34
4105,98,2.10,0.90
4105,97,1.60,1.70
4107,106,3.50,0.00
4107,105,3.00,0.00
4107,104,2.60,0.00
4107,103,2.61,0.00
4107,102,1.77,0.00
4107,101,1.60,0.00
4107,100,1.50,0.00
4107,99,1.80,0.00
4107,98,2.00,0.00
4107,97,1.20,0.30
4109,106,0.00,0.00
4109,105,0.08,0.40
4109,104,0.20,0.50
4109,103,0.20,0.40
4109,102,0.29,0.38
4109,101,0.40,0.40
4109,100,0.00,0.80
4109,99,0.00,0.59
4109,98,0.50,0.30
4109,97,0.50,0.20
4111,106,0.80,0.00
4111,105,0.80,0.00
4111,104,0.60,0.00
4111,103,0.40,0.40
4111,102,0.50,0.50
4111,101,0.40,0.40
4111,100,0.35,0.00
4111,99,0.30,0.20
4111,98,0.30,0.25
4111,97,0.47,0.03
4114,105,0.20,1.20
4114,104,0.17,0.87
4114,103,0.20,0.80
4114,102,0.19,0.76
4114,101,0.20,0.61
4114,100,0.10,0.50
4114,99,0.10,0.53
4114,98,0.00,0.00
4114,97,0.00,0.68
4114,96,0.20,0.60
4116,106,1.00,0.00
4116,105,0.70,0.00
4116,104,1.50,0.00
4116,103,1.00,0.00
4116,102,0.59,0.00
4116,101,0.50,0.00
4116,100,0.50,0.00
4116,99,1.00,0.00
4116,98,0.40,0.00
4116,97,1.20,0.00
4120,106,2.50,0.00
4120,105,1.80,0.00
4120,104,1.80,0.00
4120,103,1.60,0.00
4120,102,1.67,0.00
4120,101,1.90,0.00
4120,100,1.20,0.00
4120,99,0.65,0.00
4120,98,0.50,1.60
4120,97,0.47,1.42
4121,106,0.30,0.00
4121,105,0.00,0.00
4121,104,0.00,0.00
4121,103,0.00,0.00
4121,102,0.00,0.00
4121,101,0.20,0.00
4121,100,0.00,0.00
4121,99,0.40,0.40
4121,98,0.00,0.50
4121,97,0.00,0.50
4123,106,0.50,0.50
4123,105,0.00,1.00
4123,104,0.00,0.95
4123,103,0.00,1.00
4123,102,0.00,1.50
4123,101,0.00,1.29
4123,100,0.00,1.46
4123,99,0.00,1.25
4123,98,0.00,2.50
4123,97,0.00,1.76
4126,106,2.50,0.00
4126,105,2.50,0.00
4126,104,2.50,0.00
4126,103,2.50,0.00
4126,102,2.50,0.00
4126,101,4.00,0.00
4126,100,3.00,1.00
4126,99,3.00,1.12
4126,98,0.00,0.99
4126,97,1.45,0.68
4127,106,0.00,0.00
4127,105,0.00,0.00
4127,104,0.30,0.00
4127,103,0.70,0.00
4127,102,1.00,0.00
4127,101,0.20,0.00
4127,100,0.00,0.00
4127,99,0.00,0.00
4127,98,0.20,0.00
4127,97,0.15,0.00
4128,106,0.00,0.00
4128,105,0.00,0.00
4128,104,0.00,0.00
4128,103,0.00,0.00
4128,102,0.00,0.00
4128,101,0.00,0.40
4128,100,0.10,1.90
4128,99,0.30,2.20
4128,98,0.00,0.00
4128,97,0.19,0.00
4129,106,1.26,0.00
4129,105,1.39,0.00
4129,104,1.60,0.00
4129,103,1.21,0.00
4129,102,0.45,0.00
4129,101,0.40,0.00
4129,100,1.00,0.00
4129,99,0.68,0.00
4129,98,0.92,0.00
4129,97,0.00,0.00
4130,106,0.80,0.00
4130,105,0.35,0.00
4130,104,0.50,0.00
4130,103,0.50,0.00
4130,102,0.30,0.00
4130,101,0.30,0.00
4130,100,0.00,0.00
4130,99,0.00,0.00
4130,98,0.00,0.00
4130,97,0.00,0.00
4131,106,0.00,0.00
4131,105,0.00,0.00
4131,104,0.00,0.00
4131,103,0.00,0.00
4131,102,0.00,0.00
4131,101,0.00,0.00
4131,100,0.00,0.00
4131,99,0.00,0.00
4131,98,0.00,0.00
4131,97,0.00,0.00
4138,106,3.40,0.00
4138,105,3.56,0.00
4138,104,3.63,0.00
4138,103,3.50,0.00
4138,102,1.50,0.00
4138,101,4.25,0.00
4138,100,5.00,0.00
4138,99,5.00,0.00
4138,98,2.00,0.00
4139,106,0.00,1.00
4139,105,0.00,0.00
4139,104,0.00,1.00
4139,103,0.00,1.00
4139,102,0.00,1.16
4139,101,0.00,2.56
4139,100,0.00,1.25
4139,99,0.00,0.89
4139,98,0.00,0.00
4147,106,0.00,0.00
4147,105,0.00,0.00
4147,104,0.00,0.00
4147,103,0.00,0.00
4147,102,0.00,0.00
4147,101,0.00,0.00
4147,100,0.00,0.00
4147,99,0.00,0.00
4152,106,0.00,0.00
4152,105,0.00,0.00
4152,104,0.00,0.00
4152,103,0.00,0.00
4152,102,0.00,0.00
4152,101,0.00,0.00
4152,100,0.00,0.00
4152,99,0.00,0.00
4153,106,0.00,0.00
4153,105,0.00,0.00
4153,104,3.00,1.50
4153,103,2.59,1.98
4153,102,1.97,1.57
4153,101,0.48,0.48
4153,100,0.50,0.50
4153,99,0.20,0.66
4154,106,0.00,0.00
4154,105,0.00,0.00
4154,104,0.00,0.00
4154,103,1.00,0.00
4154,102,0.53,0.00
4154,101,2.20,0.00
4154,100,1.58,0.00
4154,99,0.00,0.00
4157,105,0.00,0.00
4157,104,0.00,0.00
4157,103,0.00,0.00
4157,102,0.00,0.00
4157,101,0.00,0.00
4160,106,0.41,0.00
4160,105,0.00,0.00
4160,104,0.00,0.00
4160,103,0.00,0.00
4160,102,0.00,0.00
4160,101,0.00,0.00
4160,100,0.00,0.35
4161,105,1.02,0.00
4161,104,0.50,0.00
4161,103,1.03,0.00
4161,102,0.00,1.48
4161,101,0.00,0.00
4161,100,0.00,0.15
4161,99,0.00,0.50
4162,106,2.00,0.00
4162,105,2.50,2.00
4162,104,2.00,2.00
4162,103,1.00,0.00
4162,102,0.00,0.00
4162,101,0.00,0.00
4162,100,0.00,0.00
4163,106,2.30,0.00
4163,105,6.00,0.00
4163,104,4.50,0.00
4163,103,5.00,0.00
4163,102,5.00,0.00
