1101,1101,2010,0.28,0.58,0.78,0.79
1101,1101,2011,0.36,0.74,0.69,0.54
1101,1101,2012,0.4,0.67,0.56,0.46
1101,1101,2013,0.38,0.7,0.97,0.67
1101,1101,2014,0.5,0.86,0.87,0.7
1101,1101,2015,0.22,0.61,0.26,0.47
1101,1101,2016,0.06,0.54,0.63,0.49
1101,1101,2017,0.23,0.58,0.53,0.69
1102,1102,2010,0.54,0.71,0.45,0.8
1102,1102,2011,0.72,1.2,0.71,0.56
1102,1102,2012,0.53,0.74,0.26,0.4
1102,1102,2013,0.4,0.83,0.34,0.64
1102,1102,2014,0.47,1.21,0.64,0.66
1102,1102,2015,0.47,0.92,0.02,0.14
1102,1102,2016,0.06,0.38,0.3,0.52
1102,1102,2017,0.08,0.51,0.61,0.54
1103,1103,2010,-0.16,-0.12,0.59,0.3
1103,1103,2011,0.55,0.51,-0.85,0.05
1103,1103,2012,0.32,-0.3,-1.08,-0.07
1103,1103,2013,0.13,-0.05,0.29,1.6
1103,1103,2014,-0.06,0.06,0.24,-0.21
1103,1103,2015,-0.29,0.17,-0.5,0.96
1103,1103,2016,-0.29,-0.1,0.21,0.22
1103,1103,2017,-0.17,0.02,0.09,1.45
1104,1104,2010,-0.18,0.86,0.96,0.35
1104,1104,2011,0.2,-0.05,0.27,0.23
1104,1104,2012,0.24,0.44,0.3,0.2
1104,1104,2013,0.3,0.56,0.39,0.59
1104,1104,2014,0.4,0.73,0.57,0.52
1104,1104,2015,0.42,0.56,0.47,0.74
1104,1104,2016,0.54,0.78,0.54,0.74
1104,1104,2017,0.45,0.6,0.53,0.58
1108,1108,2010,-0.08,-0.14,-0.15,-0.1
1108,1108,2011,-0.19,-0.1,-0.1,0.04
1108,1108,2012,0.3,0.05,0.05,0.03
1108,1108,2013,0.17,0.11,0.14,0.02
1108,1108,2014,0.18,0.37,0.2,0.19
1108,1108,2015,0.39,0.39,0.23,0.15
1108,1108,2016,0.26,0.23,0.2,0.09
1108,1108,2017,0.05,0.02,-0.02,-0.3
1109,1109,2010,0.02,-0.02,-0.02,-0.02
1109,1109,2011,-0.08,0.07,0,0.18
1109,1109,2012,0.04,0.02,-0.02,0.17
1109,1109,2013,0.09,0.16,0.05,0.35
1109,1109,2014,0.2,0.26,0.08,0.13
1109,1109,2015,0.02,-0.03,-0.08,0.13
1109,1109,2016,-0.03,0.17,0.08,0.2
1109,1109,2017,0.09,0.33,0.3,0.6
1110,1110,2010,0.03,0.04,0.11,-0.09
1110,1110,2011,0.04,0.07,0.01,-0.08
1110,1110,2012,0.16,0.01,0.11,-0.16
1110,1110,2013,0.11,0.03,0.19,-0.07
1110,1110,2014,0.12,0.06,0.11,-0.04
1110,1110,2015,0.06,0.04,0.1,0.05
1110,1110,2016,0.21,0.03,-0.02,-0.03
1110,1110,2017,0.04,-0.05,0.03,0.09
1201,1201,2010,0.38,0.32,0.38,2.15
1201,1201,2011,0.43,0.29,0.38,0.25
1201,1201,2012,0.49,0.35,0.47,0.18
1201,1201,2013,0.58,0.51,0.56,0.07
1201,1201,2014,0.51,0.35,-0.12,-1.24
1201,1201,2015,-0.58,-0.61,-1.15,-1.44
1201,1201,2016,-0.21,-0.65,-0.03,-0.64
1201,1201,2017,0.09,0.01,0.07,1.14
1203,1203,2010,0.19,-0.01,0.1,0.21
1203,1203,2011,0.13,0.14,0.15,-0.25
1203,1203,2012,-0.07,0.23,0.13,0.13
1203,1203,2013,0.35,0.33,0.41,0.02
1203,1203,2014,0.36,0.29,0.17,0.3
1203,1203,2015,0.5,0.36,0.47,-0.21
1203,1203,2016,0.37,0.42,0.47,0.52
1203,1203,2017,0.37,0.48,0.64,0.37
1210,1210,2010,0.55,0.27,0.84,0.7
1210,1210,2011,0.79,0.54,0.4,0.49
1210,1210,2012,0.49,0.22,0.69,0.03
1210,1210,2013,0.45,0.08,0.63,2.26
1210,1210,2014,0.68,0.6,0.73,-0.31
1210,1210,2015,0.23,0.14,0.5,0
1210,1210,2016,0.73,0.77,0.83,0.68
1210,1210,2017,0.74,0.55,0.95,1.04
1213,1213,2010,0.08,-0.44,0.05,0.03
1213,1213,2011,-0.07,-0.03,0.21,-0.06
1213,1213,2012,0.15,-0.1,0.34,-0.17
1213,1213,2013,0.17,-0.1,0.41,-0.16
1213,1213,2014,0.07,-0.01,0.29,-0.13
1213,1213,2015,0.22,0,0.32,-0.25
1213,1213,2016,0.1,0.13,0.12,-0.08
1213,1213,2017,0.09,-0.1,0.21,-0.16
1215,1215,2010,0.38,0.29,0.54,0.28
1215,1215,2011,0.15,0.26,0.02,0.16
1215,1215,2012,0.04,0.17,0.73,0.39
1215,1215,2013,0.31,0.06,0.7,0.88
1215,1215,2014,0.87,0.78,0.63,0.64
1215,1215,2015,0.65,0.38,0.72,0.82
1215,1215,2016,0.95,1.08,1.13,1.55
1215,1215,2017,1.53,1.17,1.19,1.46
1216,1216,2010,0.79,0.66,0.86,0.24
1216,1216,2011,0.53,0.5,0.67,0.38
1216,1216,2012,0.67,0.61,0.75,0.52
1216,1216,2013,0.75,0.59,0.87,0.27
1216,1216,2014,0.81,0.6,0.34,0.21
1216,1216,2015,0.76,0.78,0.68,0.26
1216,1216,2016,0.76,0.84,0.73,0.23
1216,1216,2017,0.79,0.83,1.01,4.38
1217,1217,2010,0.05,0.05,0.24,0.06
1217,1217,2011,0.07,-0.06,0.05,-0.04
1217,1217,2012,0,0.02,0.11,-0.03
1217,1217,2013,0.04,-0.04,-0.17,-0.11
1217,1217,2014,-0.28,-0.29,-0.08,-0.08
